391,Python;C++;Java,0,71.08,4,4,1,No,NoPay
592,C++;Java,0,98.83,0,0,1,No,NoPay
498,SQL;C++,1,80.97,8,2,0,No,NoPay
138,SQL;Python,5,74.83,7,3,0,No,NoPay
62,Machine Learning,4,93.45,3,1,1,No,NoPay
471,Machine Learning;Data Analysis,0,65.48,3,4,1,No,NoPay
647,SQL;Java;C++,1,83.86,3,1,0,No,NoPay
128,Machine Learning;SQL,2,69.49,8,3,0,No,NoPay
977,Java;Machine Learning,0,99.5,1,4,1,No,NoPay
520,Data Analysis;C++,1,79.42,3,3,1,No,NoPay
838,SQL,0,88.96,7,0,0,No,NoPay
963,Java;Data Analysis;SQL,0,83.29,9,1,0,No,NoPay
64,C++;Machine Learning;Java,5,94.79,9,0,1,No,NoPay
812,Machine Learning;Java;Data Analysis,0,86.92,3,2,1,No,NoPay
14,Java,4,78.32,7,0,0,No,NoPay
156,Python;C++,4,78.68,9,4,1,No,NoPay
40,Java,3,99.52,8,0,0,No,NoPay
492,C++;Python;Machine Learning,5,99.4,6,1,1,Yes,150
379,Python;Machine Learning,1,94.85,5,0,0,Interview,NoPay
187,Python;Java,4,82.12,4,1,1,No,NoPay
763,SQL;Java;Machine Learning,2,74.25,4,4,0,No,NoPay
216,SQL;Machine Learning,2,72.59,1,0,1,No,NoPay
791,SQL;C++;Machine Learning,0,94.91,3,1,1,No,NoPay
52,Data Analysis,1,61.49,9,1,0,No,NoPay
878,Python;Java,4,80.39,6,0,1,No,NoPay
337,Machine Learning,2,71.67,6,2,0,No,NoPay
748,Java,5,92.68,7,0,1,No,NoPay
719,Machine Learning;Python;Java,0,82.52,6,3,0,Interview,NoPay
724,SQL;Java;C++,5,67.48,2,3,1,No,NoPay
295,C++;Python;Machine Learning,0,98.88,7,2,1,Interview,NoPay
701,Python;SQL,5,98.64,2,2,1,No,NoPay
251,Java;Python;Data Analysis,3,95.54,5,3,0,No,NoPay
726,Machine Learning;SQL;Data Analysis,2,89.91,5,1,1,No,NoPay
461,Machine Learning,0,69.89,8,3,1,No,NoPay
455,Python;Java,1,70.17,7,4,1,No,NoPay
997,Python;Java,4,73.15,3,2,0,No,NoPay
815,Data Analysis,4,95.05,3,2,0,No,NoPay
862,Machine Learning,5,77.66,7,0,1,No,NoPay
269,SQL,5,99.93,8,3,0,No,NoPay
201,Machine Learning;Data Analysis;SQL,0,74.26,6,1,1,No,NoPay
161,C++,1,69.73,8,3,0,No,NoPay
555,Java,1,89.86,8,3,0,No,NoPay
729,Python;Java;C++,3,81.65,8,2,1,No,NoPay
401,C++,3,79.27,9,4,0,No,NoPay
702,Machine Learning;SQL;C++,1,80.57,8,0,1,No,NoPay
476,C++,4,98.52,2,3,1,No,NoPay
821,Data Analysis;Python;Java,3,72.61,7,1,1,No,NoPay
771,Data Analysis;SQL;Machine Learning,4,76.59,7,3,0,No,NoPay
105,Data Analysis;Machine Learning;Python,0,83.24,9,2,1,Interview,NoPay
565,Python,4,67.4,9,3,0,No,NoPay
389,C++,0,68.52,5,2,0,No,NoPay
1,Python;Data Analysis;SQL,3,75.26,9,0,1,No,NoPay
938,Java;C++;SQL,5,80.05,2,1,1,No,NoPay
983,Java;Python,0,97.8,9,1,0,No,NoPay
561,Data Analysis;SQL,3,61.91,3,0,1,No,NoPay
80,Machine Learning;Data Analysis;C++,1,75.13,2,4,0,No,NoPay
205,C++;SQL,0,77.16,7,1,0,No,NoPay
34,SQL,3,62.2,1,3,0,No,NoPay
775,Data Analysis;Python,0,72.35,6,0,1,No,NoPay
508,SQL;Data Analysis;Machine Learning,4,84.72,3,0,0,No,NoPay
427,C++,1,63.39,7,2,1,No,NoPay
454,Java;Python,3,83.56,6,2,1,No,NoPay
366,C++;SQL,4,99.62,7,1,0,No,NoPay
91,SQL,1,83.85,4,3,0,No,NoPay
339,C++,4,65.17,5,2,0,No,NoPay
897,Machine Learning;Data Analysis,4,97.99,3,2,1,No,NoPay
564,C++;Data Analysis,1,82.32,9,4,1,No,NoPay
345,Python;C++;Data Analysis,3,64.4,4,0,1,No,NoPay
776,Machine Learning;SQL,1,72.61,3,3,0,No,NoPay
241,Machine Learning,5,67.94,9,3,1,No,NoPay
13,C++;SQL;Machine Learning,5,84.77,6,3,0,No,NoPay
315,Data Analysis;Machine Learning,0,82.34,3,4,0,No,NoPay
600,Java;C++;Python,2,70.94,0,0,0,No,NoPay
387,Python;Java;SQL,1,87.14,0,2,1,No,NoPay
273,C++;Data Analysis;Java,1,86.44,9,4,0,No,NoPay
166,Java;Machine Learning,4,93.25,8,3,1,No,NoPay
840,SQL;Data Analysis,4,78.73,5,4,0,No,NoPay
993,Data Analysis;Java;C++,2,74.08,9,3,1,No,NoPay
646,SQL,4,75.53,3,1,0,No,NoPay
818,Data Analysis;Java,0,63.09,0,0,1,No,NoPay
484,Machine Learning;SQL;C++,5,77.05,3,2,1,No,NoPay
981,Data Analysis;Python;SQL,5,67.32,9,2,0,No,NoPay
504,SQL,4,88.95,4,2,0,No,NoPay
831,SQL;Java;Python,0,62.45,2,4,0,No,NoPay
243,C++,0,79.66,8,0,1,No,NoPay
566,SQL;Python,2,61.56,2,4,0,No,NoPay
875,C++;Data Analysis,4,99.04,2,2,1,No,NoPay
562,Machine Learning;Python,1,69.86,3,3,0,No,NoPay
686,C++,3,63.11,4,1,1,No,NoPay
189,Python,2,64.06,3,0,0,No,NoPay
782,Data Analysis,5,81.49,9,1,0,No,NoPay
699,Java,5,99.39,5,4,0,No,NoPay
475,Data Analysis;Python,4,84.98,8,2,0,No,NoPay
681,Python;Machine Learning,1,66.11,5,3,0,No,NoPay
510,Machine Learning,1,91.3,7,3,0,No,NoPay
58,Python;Data Analysis,3,95.16,1,1,1,No,NoPay
474,Data Analysis;Machine Learning;SQL,0,75.83,6,0,1,No,NoPay
560,C++,0,66.93,2,4,0,No,NoPay
856,Machine Learning;Java;Data Analysis,1,63.22,1,0,1,No,NoPay
747,Machine Learning;C++,2,69.97,6,4,0,No,NoPay
252,Data Analysis,2,73.04,8,2,0,No,NoPay
21,Data Analysis;Machine Learning,4,66.43,9,4,0,No,NoPay
313,Java,0,71.46,6,0,0,No,NoPay
459,Java;Python;Data Analysis,4,64.85,3,0,0,No,NoPay
160,Data Analysis,3,76.45,0,1,0,No,NoPay
276,Java;C++,3,90.07,9,4,1,No,NoPay
955,SQL;Machine Learning;Data Analysis,1,88.77,7,2,1,No,NoPay
191,Machine Learning;Python,2,81.53,4,2,1,Yes,125
385,Machine Learning;C++;SQL,2,72.75,2,3,1,No,NoPay
805,Python;SQL;C++,1,78.91,4,3,0,No,NoPay
413,Data Analysis;Python;C++,1,92.12,3,0,0,No,NoPay
491,SQL;Data Analysis;Java,5,83.34,9,4,0,No,NoPay
343,Data Analysis;C++,0,79.98,5,3,0,No,NoPay
769,Java;SQL;Machine Learning,1,71.2,4,0,0,No,NoPay
308,C++;SQL;Python,1,95.84,7,4,1,No,NoPay
661,C++;SQL;Machine Learning,3,71.04,3,0,0,No,NoPay
130,Machine Learning;SQL;Python,0,94.24,4,2,1,Interview,NoPay
663,Python;C++,0,68.67,4,0,1,No,NoPay
871,Python;Data Analysis;C++,1,88.2,7,2,0,No,NoPay
99,Python;C++,0,71.22,1,3,1,No,NoPay
372,Java;Data Analysis,4,98.26,6,2,1,No,NoPay
87,Data Analysis;SQL,0,83.05,2,1,0,No,NoPay
458,Java,1,86.11,3,0,1,No,NoPay
330,C++,5,79.62,6,2,1,No,NoPay
214,Data Analysis;Java,0,81.51,1,1,0,No,NoPay
466,Java;Machine Learning,1,79.62,4,2,0,No,NoPay
121,SQL;Python,1,60.32,2,2,0,No,NoPay
614,C++,4,91.59,5,3,1,No,NoPay
20,Python;Machine Learning,3,63.35,9,2,0,No,NoPay
700,Java,4,90.82,6,1,1,No,NoPay
71,Python,5,97.4,4,4,1,No,NoPay
106,SQL;Python;Machine Learning,3,81.2,5,0,1,Yes,125
270,SQL;Data Analysis,1,67.26,6,0,1,No,NoPay
860,C++;Python;Data Analysis,0,88.06,0,2,1,No,NoPay
435,SQL;Python;Java,3,94.09,8,3,0,No,NoPay
102,Data Analysis;C++;Java,0,74.44,5,4,0,No,NoPay
